recording_id,brainarea,neuronindex,fit_wEA,fit_wDC,recovery_wEA,recovery_wDC
T176_2018_05_23,dmFC,341,-1.85279653025272,-0.725739889788386,-1.85279653025272,-0.725739889788386
T176_2018_05_23,dmFC,345,-0.14706422498643,-0.646267947469266,-0.14706422498643,-0.646267947469266
T176_2018_05_23,dmFC,350,-1.58452964364996,-0.480802497914393,-1.58452964364996,-0.480802497914393
T176_2018_05_23,dmFC,351,-0.29599228697711,-0.0173768270788175,-0.29599228697711,-0.0173768270788175
T176_2018_05_23,dmFC,352,0.930899468740339,0.836421995040663,0.930899468740339,0.836421995040663
T176_2018_05_23,dmFC,353,-0.631850995451225,-0.881526379903234,-0.631850995451225,-0.881526379903234
T176_2018_05_23,dmFC,354,0.426979777159306,0.392925304342526,0.426979777159306,0.392925304342526
T176_2018_05_23,dmFC,356,-0.0632726085593971,-0.295899031938155,-0.0632726085593971,-0.295899031938155
T176_2018_05_23,dmFC,359,-0.907258026966234,-0.463820281253603,-0.907258026966234,-0.463820281253603
T176_2018_05_23,dmFC,364,0.469688847932272,0.485305052964392,0.469688847932272,0.485305052964392
T176_2018_05_23,dmFC,366,1.32262857240651,0.61449484716914,1.32262857240651,0.61449484716914
T176_2018_05_23,dmFC,369,-0.61804176657046,-0.312977120393452,-0.61804176657046,-0.312977120393452
T176_2018_05_23,dmFC,373,-1.79804247313049,-1.32331909886347,-1.79804247313049,-1.32331909886347
T176_2018_05_23,dmFC,374,-0.352835982424638,-0.212520193801276,-0.352835982424638,-0.212520193801276
T176_2018_05_23,dmFC,380,0.292755095265087,0.353118774048039,0.292755095265087,0.353118774048039
T176_2018_05_23,dmFC,395,0.232311678653786,-0.251428559595576,0.232311678653786,-0.251428559595576
T176_2018_05_23,dmFC,405,-0.671537471405599,-0.286229154878818,-0.671537471405599,-0.286229154878818
T176_2018_05_23,dmFC,408,1.00769510954133,0.280739621731798,1.00769510954133,0.280739621731798
T176_2018_05_23,dmFC,414,1.27436622321957,0.264524369781516,1.27436622321957,0.264524369781516
T176_2018_05_23,dmFC,418,1.09639082598427,0.0120789571785826,1.09639082598427,0.0120789571785826
T176_2018_05_23,dmFC,436,0.395163261032212,-1.14690211702609,0.395163261032212,-1.14690211702609
T176_2018_05_28,mPFC,8,1.53572140671219,0.109637820845689,1.53572140671219,0.109637820845689
T176_2018_05_28,mPFC,11,1.07642835964037,-0.0795536278238803,1.07642835964037,-0.0795536278238803
T176_2018_05_28,mPFC,12,0.712329852841414,-0.0572234995148277,0.712329852841414,-0.0572234995148277
T176_2018_05_28,mPFC,22,0.348019760192508,0.424229493321608,0.348019760192508,0.424229493321608
T176_2018_05_28,mPFC,32,0.616647122587442,0.163767171118132,0.616647122587442,0.163767171118132
T176_2018_05_28,mPFC,34,0.712871823498508,-0.00723123495690296,0.712871823498508,-0.00723123495690296
T176_2018_05_28,mPFC,35,1.23671068634774,-0.146211105799577,1.23671068634774,-0.146211105799577
T176_2018_05_28,mPFC,46,0.37963117823762,0.260881343843487,0.37963117823762,0.260881343843487
T176_2018_05_28,mPFC,47,0.902893835813405,0.774022628826974,0.902893835813405,0.774022628826974
T176_2018_05_28,mPFC,50,-0.459701804519955,-0.207602455246706,-0.459701804519955,-0.207602455246706
T176_2018_05_28,mPFC,55,1.44309075934926,0.621351029712944,1.44309075934926,0.621351029712944
T176_2018_05_28,mPFC,68,-0.567495565893782,-0.0246092877574462,-0.567495565893782,-0.0246092877574462
T176_2018_05_28,mPFC,70,-0.903879391395859,-0.276657528301962,-0.903879391395859,-0.276657528301962
T176_2018_05_28,mPFC,77,-0.932034512259145,-0.390153713831342,-0.932034512259145,-0.390153713831342
T176_2018_05_28,mPFC,78,0.951934932504346,0.230297515687536,0.951934932504346,0.230297515687536
T176_2018_05_28,mPFC,90,1.51277656814002,-0.193549965074219,1.51277656814002,-0.193549965074219
T176_2018_05_28,mPFC,102,0.103385998404669,-0.199123418654263,0.103385998404669,-0.199123418654263
T176_2018_05_28,mPFC,105,-0.0904814665374261,-0.278545986857281,-0.0904814665374261,-0.278545986857281
T176_2018_05_28,mPFC,113,-0.880891305957949,-0.110983691046673,-0.880891305957949,-0.110983691046673
T176_2018_05_28,mPFC,128,0.365930932871206,0.335751498616976,0.365930932871206,0.335751498616976
T176_2018_05_28,mPFC,144,0.301341151826022,-0.12265032992883,0.301341151826022,-0.12265032992883
T176_2018_05_28,mPFC,145,-1.52071955596413,0.179762484535045,-1.52071955596413,0.179762484535045
T176_2018_05_28,mPFC,149,-1.44457135260003,-0.771939799241561,-1.44457135260003,-0.771939799241561
T176_2018_05_28,mPFC,158,1.16766289769451,0.0841532717787526,1.16766289769451,0.0841532717787526
T176_2018_05_28,mPFC,159,-0.934811711164977,-0.575606082252819,-0.934811711164977,-0.575606082252819
T176_2018_05_28,mPFC,167,-0.754520335738274,-0.246550556278383,-0.754520335738274,-0.246550556278383
T176_2018_05_28,mPFC,188,-0.417921217777989,-0.401447014238011,-0.417921217777989,-0.401447014238011
T176_2018_05_28,mPFC,191,-0.886052115766358,-0.779358696601142,-0.886052115766358,-0.779358696601142
T176_2018_05_28,mPFC,193,-0.755214178933214,-0.0873471396018293,-0.755214178933214,-0.0873471396018293
T176_2018_05_28,mPFC,211,-0.649298333615895,-0.238642038148652,-0.649298333615895,-0.238642038148652
T176_2018_05_28,mPFC,217,-0.731069726368421,0.218639883868631,-0.731069726368421,0.218639883868631
T176_2018_05_28,mPFC,222,1.04889949700723,-0.131785270209298,1.04889949700723,-0.131785270209298
T176_2018_05_28,mPFC,230,-0.456640112050901,-0.3161975073314,-0.456640112050901,-0.3161975073314
T176_2018_05_28,mPFC,241,0.482776914398879,-0.655066757495483,0.482776914398879,-0.655066757495483
T176_2018_05_28,mPFC,243,-0.495337214410032,-0.0287071641138704,-0.495337214410032,-0.0287071641138704
T176_2018_05_28,mPFC,260,-0.658135817437723,-0.309237819761449,-0.658135817437723,-0.309237819761449
T176_2018_05_28,mPFC,266,1.60951928696278,0.145932950469852,1.60951928696278,0.145932950469852
T176_2018_05_28,dmFC,284,1.6316767587353,0.199871094894726,1.6316767587353,0.199871094894726
T176_2018_05_28,dmFC,286,-0.681326845281049,-0.23089680886353,-0.681326845281049,-0.23089680886353
T176_2018_05_28,dmFC,288,4.01879404931646,-0.180308699863244,4.01879404931646,-0.180308699863244
T176_2018_05_28,dmFC,294,0.22865781345397,0.0376802540017765,0.22865781345397,0.0376802540017765
T176_2018_05_28,dmFC,299,-2.2159036051533,-0.970002580305192,-2.2159036051533,-0.970002580305192
T176_2018_05_28,dmFC,301,1.59847030105277,1.24005241800085,1.59847030105277,1.24005241800085
T176_2018_05_28,dmFC,302,-1.09271281651539,-0.341822524934381,-1.09271281651539,-0.341822524934381
T176_2018_05_28,dmFC,304,-1.03709353740947,-0.30732815356508,-1.03709353740947,-0.30732815356508
T176_2018_05_28,dmFC,307,-0.452268197962035,-0.359147073820046,-0.452268197962035,-0.359147073820046
T176_2018_05_28,dmFC,317,-0.387959510221291,-0.317426837180439,-0.387959510221291,-0.317426837180439
T176_2018_05_28,dmFC,318,-0.174438977868313,-0.671316260198165,-0.174438977868313,-0.671316260198165
T176_2018_05_28,dmFC,319,0.886643273862162,0.604324991807688,0.886643273862162,0.604324991807688
T176_2018_05_28,dmFC,323,-0.927834096485623,-0.756471566281961,-0.927834096485623,-0.756471566281961
T176_2018_05_28,dmFC,325,-0.24120036115287,-0.215408614118354,-0.24120036115287,-0.215408614118354
T176_2018_05_28,dmFC,330,0.0204875777747474,-0.266947275832335,0.0204875777747474,-0.266947275832335
T176_2018_05_28,dmFC,331,-0.726774860434378,-0.330533383543643,-0.726774860434378,-0.330533383543643
T176_2018_05_28,dmFC,332,-0.959527647790236,-0.333013098330191,-0.959527647790236,-0.333013098330191
T176_2018_05_28,dmFC,333,-0.566396988603295,-0.663120413316006,-0.566396988603295,-0.663120413316006
T176_2018_05_28,dmFC,334,-2.98969500890014,-2.44673134673341,-2.98969500890014,-2.44673134673341
T176_2018_05_28,dmFC,335,-1.52523387242503,-0.369599065509152,-1.52523387242503,-0.369599065509152
T176_2018_05_28,dmFC,337,-0.00139110829554848,0.470608314855935,-0.00139110829554848,0.470608314855935
T176_2018_05_28,dmFC,339,-2.88287652461996,-1.26035249045584,-2.88287652461996,-1.26035249045584
T176_2018_05_28,dmFC,344,-2.12484992832005,-0.510286749868192,-2.12484992832005,-0.510286749868192
T176_2018_05_28,dmFC,349,0.90107966099212,0.749656062992854,0.90107966099212,0.749656062992854
T176_2018_05_28,dmFC,351,-1.69065780938316,-0.626414145957122,-1.69065780938316,-0.626414145957122
T176_2018_05_28,dmFC,353,-0.254950938037123,0.0293718648657199,-0.254950938037123,0.0293718648657199
T176_2018_05_28,dmFC,354,-0.672571673440614,-0.430820602126074,-0.672571673440614,-0.430820602126074
T176_2018_05_28,dmFC,355,0.535709628086639,0.741458644138716,0.535709628086639,0.741458644138716
T176_2018_05_28,dmFC,356,0.90429212833865,0.810641432320606,0.90429212833865,0.810641432320606
T176_2018_05_28,dmFC,359,0.287159567438149,0.0438709114346729,0.287159567438149,0.0438709114346729
T176_2018_05_28,dmFC,362,1.1426833639609,0.298269346300008,1.1426833639609,0.298269346300008
T176_2018_05_28,dmFC,366,1.18985717167674,0.872190635679255,1.18985717167674,0.872190635679255
T176_2018_05_28,dmFC,369,-1.62342469128971,-1.11678682631417,-1.62342469128971,-1.11678682631417
T176_2018_05_28,dmFC,371,-0.872612648037915,-0.374767098299212,-0.872612648037915,-0.374767098299212
T176_2018_05_28,dmFC,372,0.136502921041397,0.452813446315055,0.136502921041397,0.452813446315055
T176_2018_05_28,dmFC,385,-0.400352861587141,-1.53946734776912,-0.400352861587141,-1.53946734776912
T176_2018_05_28,dmFC,388,0.148541075952141,-0.0344946131530823,0.148541075952141,-0.0344946131530823
T176_2018_05_28,dmFC,397,0.985468701182668,-0.144155237540212,0.985468701182668,-0.144155237540212
T176_2018_05_28,mPFC,408,0.529320468705159,0.269656337909482,0.529320468705159,0.269656337909482
T176_2018_05_28,mPFC,409,-0.376243672821946,0.0276801774068637,-0.376243672821946,0.0276801774068637
T176_2018_05_28,mPFC,422,0.785883937271747,-0.252716408520487,0.785883937271747,-0.252716408520487
T176_2018_05_28,mPFC,424,-0.223106517087477,-0.130744496137756,-0.223106517087477,-0.130744496137756
T176_2018_05_28,mPFC,433,0.650620756091856,-0.0843977538845741,0.650620756091856,-0.0843977538845741
T176_2018_05_28,mPFC,447,0.368096290276509,-0.677409539584702,0.368096290276509,-0.677409539584702
T176_2018_05_28,dmFC,449,-0.603054802421118,-0.681600967272408,-0.603054802421118,-0.681600967272408
T176_2018_05_28,dmFC,450,-1.12607995338993,-0.683497258446009,-1.12607995338993,-0.683497258446009
T176_2018_05_28,dmFC,453,-0.310952011606975,0.733733141144637,-0.310952011606975,0.733733141144637
T176_2018_05_28,dmFC,455,-0.884792176838967,-0.459656831404447,-0.884792176838967,-0.459656831404447
T176_2018_05_28,dmFC,456,-0.71486056489892,-0.462976752148097,-0.71486056489892,-0.462976752148097
T176_2018_05_28,dmFC,458,0.520341513365381,0.335867797722718,0.520341513365381,0.335867797722718
T176_2018_05_28,dmFC,459,-2.30751405533117,-0.722247646347635,-2.30751405533117,-0.722247646347635
T176_2018_05_28,dmFC,464,0.478731425267238,0.214882116928025,0.478731425267238,0.214882116928025
T176_2018_05_28,dmFC,468,-0.266210218120792,-0.342967174512623,-0.266210218120792,-0.342967174512623
T176_2018_05_28,dmFC,470,1.3709197348844,0.0614093641529103,1.3709197348844,0.0614093641529103
T176_2018_05_28,mPFC,482,2.9771989541251,0.327410939219726,2.9771989541251,0.327410939219726
T176_2018_05_28,dmFC,484,2.02027178479421,0.271671754725714,2.02027178479421,0.271671754725714
T176_2018_05_30,mPFC,13,1.27710504991827,-0.0405181471744858,1.27710504991827,-0.0405181471744858
T176_2018_05_30,mPFC,17,0.536783334654177,-0.00442373450904577,0.536783334654177,-0.00442373450904577
T176_2018_05_30,mPFC,20,-0.514573963451746,0.0342734051938373,-0.514573963451746,0.0342734051938373
T176_2018_05_30,mPFC,21,-0.240632335302218,0.0356890935701376,-0.240632335302218,0.0356890935701376
T176_2018_05_30,mPFC,32,0.437811702077197,0.0221929792051528,0.437811702077197,0.0221929792051528
T176_2018_05_30,mPFC,33,-0.852540146541032,0.356463832557666,-0.852540146541032,0.356463832557666
T176_2018_05_30,mPFC,34,0.810079489033142,-0.170057603335172,0.810079489033142,-0.170057603335172
T176_2018_05_30,mPFC,35,0.32104746680099,-0.0481467481280758,0.32104746680099,-0.0481467481280758
T176_2018_05_30,mPFC,37,0.462413718185539,-0.0892232564680363,0.462413718185539,-0.0892232564680363
T176_2018_05_30,mPFC,38,-0.791257008164665,0.121534837228196,-0.791257008164665,0.121534837228196
T176_2018_05_30,mPFC,41,0.325304423773576,0.179402347568818,0.325304423773576,0.179402347568818
T176_2018_05_30,mPFC,49,-0.0134652855578263,-0.117111583318653,-0.0134652855578263,-0.117111583318653
T176_2018_05_30,mPFC,50,0.832109045989061,0.563647773817533,0.832109045989061,0.563647773817533
T176_2018_05_30,mPFC,51,-0.295905977787807,-0.0671595859106122,-0.295905977787807,-0.0671595859106122
T176_2018_05_30,mPFC,53,0.0329777893768884,-0.258037644521405,0.0329777893768884,-0.258037644521405
T176_2018_05_30,mPFC,54,1.68468578099753,0.461024166233429,1.68468578099753,0.461024166233429
T176_2018_05_30,mPFC,60,-0.456003212794211,-0.0930112741622722,-0.456003212794211,-0.0930112741622722
T176_2018_05_30,mPFC,66,-0.758951643610862,-0.197139872994824,-0.758951643610862,-0.197139872994824
T176_2018_05_30,mPFC,68,-0.544828802951083,0.0821708385147081,-0.544828802951083,0.0821708385147081
T176_2018_05_30,mPFC,70,-0.308879867264101,-0.0344727519531812,-0.308879867264101,-0.0344727519531812
T176_2018_05_30,mPFC,71,-0.569939775866102,-0.251581424621117,-0.569939775866102,-0.251581424621117
T176_2018_05_30,mPFC,75,0.614997668575892,0.0122548517208605,0.614997668575892,0.0122548517208605
T176_2018_05_30,mPFC,77,0.316897529826411,-0.477408444318572,0.316897529826411,-0.477408444318572
T176_2018_05_30,mPFC,78,-0.660290317899451,-0.0760683762467827,-0.660290317899451,-0.0760683762467827
T176_2018_05_30,mPFC,79,-0.961163702300021,-0.221923415093661,-0.961163702300021,-0.221923415093661
T176_2018_05_30,mPFC,80,-0.896161030873005,0.279442987689916,-0.896161030873005,0.279442987689916
T176_2018_05_30,mPFC,82,1.15513014370575,0.223358090383309,1.15513014370575,0.223358090383309
T176_2018_05_30,mPFC,91,0.0118202817116359,-0.477417269822047,0.0118202817116359,-0.477417269822047
T176_2018_05_30,mPFC,92,0.940557426912398,-0.261105438691241,0.940557426912398,-0.261105438691241
T176_2018_05_30,mPFC,103,-0.818069397367239,0.155540279012538,-0.818069397367239,0.155540279012538
T176_2018_05_30,mPFC,104,-0.302527702130667,0.0710984768670274,-0.302527702130667,0.0710984768670274
T176_2018_05_30,mPFC,105,0.120115050722368,0.105511698545449,0.120115050722368,0.105511698545449
T176_2018_05_30,mPFC,106,-0.558312030023831,0.0416445539855383,-0.558312030023831,0.0416445539855383
T176_2018_05_30,mPFC,109,-0.354433182565943,-0.247171867222899,-0.354433182565943,-0.247171867222899
T176_2018_05_30,mPFC,111,-0.385300102524158,-0.0346574955185093,-0.385300102524158,-0.0346574955185093
T176_2018_05_30,mPFC,115,-0.288385831510982,-0.0169227831660661,-0.288385831510982,-0.0169227831660661
T176_2018_05_30,mPFC,128,0.408188729276034,0.341885772565425,0.408188729276034,0.341885772565425
T176_2018_05_30,mPFC,146,-1.96950431203837,0.357221370342389,-1.96950431203837,0.357221370342389
T176_2018_05_30,mPFC,150,-1.53419809150291,-0.230934925149954,-1.53419809150291,-0.230934925149954
T176_2018_05_30,mPFC,155,0.913586829303957,0.0405701041704007,0.913586829303957,0.0405701041704007
T176_2018_05_30,mPFC,160,-1.51857973987368,-0.456871698338274,-1.51857973987368,-0.456871698338274
T176_2018_05_30,mPFC,166,-0.731859479512712,0.185503537420453,-0.731859479512712,0.185503537420453
T176_2018_05_30,mPFC,169,-1.59334095858576,-0.14427961876901,-1.59334095858576,-0.14427961876901
T176_2018_05_30,mPFC,170,0.288527960518288,-0.232148205584338,0.288527960518288,-0.232148205584338
T176_2018_05_30,mPFC,175,-0.470032870935786,-0.014286874513838,-0.470032870935786,-0.014286874513838
T176_2018_05_30,mPFC,181,-0.31814269879509,0.0200108408478014,-0.31814269879509,0.0200108408478014
T176_2018_05_30,mPFC,183,-0.193404365939462,-0.13508291967646,-0.193404365939462,-0.13508291967646
T176_2018_05_30,mPFC,184,0.0605052523429037,0.222811967952412,0.0605052523429037,0.222811967952412
T176_2018_05_30,mPFC,191,-0.137931745663098,-0.446205624993072,-0.137931745663098,-0.446205624993072
T176_2018_05_30,mPFC,195,-0.652779935784227,0.0819040288443785,-0.652779935784227,0.0819040288443785
T176_2018_05_30,mPFC,196,0.438371362705194,0.0974884910520061,0.438371362705194,0.0974884910520061
T176_2018_05_30,mPFC,197,-1.01370894929584,-0.333543994453316,-1.01370894929584,-0.333543994453316
T176_2018_05_30,mPFC,201,0.246660832110339,-0.0363607909359268,0.246660832110339,-0.0363607909359268
T176_2018_05_30,mPFC,213,-0.610411297176473,-0.0238460020828207,-0.610411297176473,-0.0238460020828207
T176_2018_05_30,mPFC,214,2.4216353221838,0.1947682991706,2.4216353221838,0.1947682991706
T176_2018_05_30,mPFC,217,-0.485934959113368,-0.176531716998465,-0.485934959113368,-0.176531716998465
T176_2018_05_30,mPFC,226,0.515198066451863,-0.247837057744527,0.515198066451863,-0.247837057744527
T176_2018_05_30,mPFC,236,-0.0659434382949316,-0.260446608496361,-0.0659434382949316,-0.260446608496361
T176_2018_05_30,mPFC,240,-0.917578549766886,0.158539142372758,-0.917578549766886,0.158539142372758
T176_2018_05_30,mPFC,246,-1.41551297949991,-0.683587080447633,-1.41551297949991,-0.683587080447633
T176_2018_05_30,mPFC,250,-0.148570962580057,-0.281647593915552,-0.148570962580057,-0.281647593915552
T176_2018_05_30,mPFC,251,-0.559660112155245,-0.101172392478162,-0.559660112155245,-0.101172392478162
T176_2018_05_30,mPFC,255,-1.27986257812157,-0.186107399758765,-1.27986257812157,-0.186107399758765
T176_2018_05_30,mPFC,260,-0.425550076177622,-0.222348701019991,-0.425550076177622,-0.222348701019991
T176_2018_05_30,mPFC,261,-0.321344565008996,-0.173271412292091,-0.321344565008996,-0.173271412292091
T176_2018_05_30,mPFC,264,0.0156360471251014,-0.388903499404006,0.0156360471251014,-0.388903499404006
T176_2018_05_30,mPFC,265,0.711491237047018,0.372291498440844,0.711491237047018,0.372291498440844
T176_2018_05_30,dmFC,276,-0.726213652534396,-0.321671542634856,-0.726213652534396,-0.321671542634856
T176_2018_05_30,dmFC,282,1.51776765333672,-0.0951532458947791,1.51776765333672,-0.0951532458947791
T176_2018_05_30,dmFC,285,-0.199063617478422,-0.389350556234637,-0.199063617478422,-0.389350556234637
T176_2018_05_30,dmFC,286,1.92395321718913,0.532561202452621,1.92395321718913,0.532561202452621
T176_2018_05_30,dmFC,291,-0.227256944833486,1.01876215045426,-0.227256944833486,1.01876215045426
T176_2018_05_30,dmFC,293,-1.39354229504105,-0.35704082550947,-1.39354229504105,-0.35704082550947
T176_2018_05_30,dmFC,294,0.398821778653732,0.24817337863757,0.398821778653732,0.24817337863757
T176_2018_05_30,dmFC,298,1.45646304640868,0.492185440081027,1.45646304640868,0.492185440081027
T176_2018_05_30,dmFC,300,-2.0738718559302,-0.955050522074574,-2.0738718559302,-0.955050522074574
T176_2018_05_30,dmFC,301,-1.13614706407272,-0.0411848685559686,-1.13614706407272,-0.0411848685559686
T176_2018_05_30,dmFC,303,-0.340235899675656,-0.214841311276563,-0.340235899675656,-0.214841311276563
T176_2018_05_30,dmFC,309,-0.408620167652814,-0.0958656154129337,-0.408620167652814,-0.0958656154129337
T176_2018_05_30,dmFC,310,0.0217971196786473,-0.196890047440621,0.0217971196786473,-0.196890047440621
T176_2018_05_30,dmFC,313,0.417582389380102,0.3113482223407,0.417582389380102,0.3113482223407
T176_2018_05_30,dmFC,315,-0.702279457154655,-0.480180126855113,-0.702279457154655,-0.480180126855113
T176_2018_05_30,dmFC,317,-0.277449654262239,-0.125786062770485,-0.277449654262239,-0.125786062770485
T176_2018_05_30,dmFC,318,0.0823120646349977,-0.507390349041427,0.0823120646349977,-0.507390349041427
T176_2018_05_30,dmFC,319,0.638566893852147,0.55483383731195,0.638566893852147,0.55483383731195
T176_2018_05_30,dmFC,322,-0.382210678235778,-0.0710521385198388,-0.382210678235778,-0.0710521385198388
T176_2018_05_30,dmFC,323,-0.698345055489416,-0.449397359321739,-0.698345055489416,-0.449397359321739
T176_2018_05_30,dmFC,327,-0.461307315426493,-0.2603727355931,-0.461307315426493,-0.2603727355931
T176_2018_05_30,dmFC,328,-0.28437429484738,-0.381452504369365,-0.28437429484738,-0.381452504369365
T176_2018_05_30,dmFC,329,0.0393665258269214,-0.0940295769491615,0.0393665258269214,-0.0940295769491615
T176_2018_05_30,dmFC,331,-0.26954264044738,-0.3145662823459,-0.26954264044738,-0.3145662823459
T176_2018_05_30,dmFC,332,-1.10191384923828,-0.460715552585984,-1.10191384923828,-0.460715552585984
T176_2018_05_30,dmFC,333,-0.32201291521858,-0.0849649125079832,-0.32201291521858,-0.0849649125079832
T176_2018_05_30,dmFC,334,-0.431495784143534,-0.253965016840336,-0.431495784143534,-0.253965016840336
T176_2018_05_30,dmFC,335,-1.15848984866547,-0.307017993912491,-1.15848984866547,-0.307017993912491
T176_2018_05_30,dmFC,342,-2.2863768162628,-1.2925876167408,-2.2863768162628,-1.2925876167408
T176_2018_05_30,dmFC,344,-1.14576333376838,-0.451747132523364,-1.14576333376838,-0.451747132523364
T176_2018_05_30,dmFC,345,-0.124357770522057,-0.154451138050322,-0.124357770522057,-0.154451138050322
T176_2018_05_30,dmFC,351,0.583463712247984,0.516265981453499,0.583463712247984,0.516265981453499
T176_2018_05_30,dmFC,354,-1.33862310583833,-0.398167525201614,-1.33862310583833,-0.398167525201614
T176_2018_05_30,dmFC,356,0.36699591821775,0.550390230666792,0.36699591821775,0.550390230666792
T176_2018_05_30,dmFC,360,0.415930404313618,0.233493688567184,0.415930404313618,0.233493688567184
T176_2018_05_30,dmFC,361,-0.369129150871329,-0.455042189228455,-0.369129150871329,-0.455042189228455
T176_2018_05_30,dmFC,362,-0.380966714011835,-0.486896874139115,-0.380966714011835,-0.486896874139115
T176_2018_05_30,dmFC,363,0.36272490452417,0.310393848685057,0.36272490452417,0.310393848685057
T176_2018_05_30,dmFC,364,0.373739480835007,-0.0767238261390882,0.373739480835007,-0.0767238261390882
T176_2018_05_30,dmFC,365,-1.32205218884164,-0.624705432463888,-1.32205218884164,-0.624705432463888
T176_2018_05_30,dmFC,367,0.26737842957696,0.00973504142344817,0.26737842957696,0.00973504142344817
T176_2018_05_30,dmFC,369,1.07426090643403,0.325950752563369,1.07426090643403,0.325950752563369
T176_2018_05_30,dmFC,372,0.794018279276572,0.483612842391361,0.794018279276572,0.483612842391361
T176_2018_05_30,dmFC,374,-0.0592527218772821,-0.0864598038491524,-0.0592527218772821,-0.0864598038491524
T176_2018_05_30,dmFC,376,-0.874797389012407,-0.893050369691692,-0.874797389012407,-0.893050369691692
T176_2018_05_30,dmFC,379,0.016225571410323,0.193183629065684,0.016225571410323,0.193183629065684
T176_2018_05_30,dmFC,380,0.0191683905626165,0.0274499250958789,0.0191683905626165,0.0274499250958789
T176_2018_05_30,dmFC,382,-0.206892774913921,-0.191471984241936,-0.206892774913921,-0.191471984241936
T176_2018_05_30,dmFC,385,0.250231134520726,0.200478462723353,0.250231134520726,0.200478462723353
T176_2018_05_30,dmFC,388,-0.164826403186783,-0.100864386695476,-0.164826403186783,-0.100864386695476
T176_2018_05_30,dmFC,390,-0.239164780284814,-0.238206234381449,-0.239164780284814,-0.238206234381449
T176_2018_05_30,dmFC,391,-0.0744976263121035,-0.00242142206095221,-0.0744976263121035,-0.00242142206095221
T176_2018_05_30,dmFC,396,-0.728807492711779,-1.50211973943732,-0.728807492711779,-1.50211973943732
T176_2018_05_30,dmFC,400,0.476123891632831,0.218896968269611,0.476123891632831,0.218896968269611
T176_2018_05_30,dmFC,402,-0.282428760651625,-0.327445206535886,-0.282428760651625,-0.327445206535886
T176_2018_05_30,dmFC,407,1.01418832432954,-0.16577432936825,1.01418832432954,-0.16577432936825
T176_2018_05_30,dmFC,409,0.747053006217042,-0.0168588523669262,0.747053006217042,-0.0168588523669262
T176_2018_05_31,mPFC,14,0.347528007939012,0.0144677055848678,0.347528007939012,0.0144677055848678
T176_2018_05_31,mPFC,15,0.581678029285413,0.0901706233442685,0.581678029285413,0.0901706233442685
T176_2018_05_31,mPFC,28,0.140971751112498,0.277403005410351,0.140971751112498,0.277403005410351
T176_2018_05_31,mPFC,38,0.453788171397029,0.130739182044082,0.453788171397029,0.130739182044082
T176_2018_05_31,mPFC,44,0.494847735239012,0.119304486559573,0.494847735239012,0.119304486559573
T176_2018_05_31,mPFC,46,0.912960536922846,-0.145498770705297,0.912960536922846,-0.145498770705297
T176_2018_05_31,mPFC,49,0.599786453553471,-0.0364114902878869,0.599786453553471,-0.0364114902878869
T176_2018_05_31,mPFC,51,-0.47014428556868,-0.0198178221266812,-0.47014428556868,-0.0198178221266812
T176_2018_05_31,mPFC,52,0.280935625796839,0.108498869442165,0.280935625796839,0.108498869442165
T176_2018_05_31,mPFC,56,0.152400346889257,0.19596855842684,0.152400346889257,0.19596855842684
T176_2018_05_31,mPFC,61,-0.388472149078447,-0.123638395303377,-0.388472149078447,-0.123638395303377
T176_2018_05_31,mPFC,62,0.369287087735488,0.793210883346333,0.369287087735488,0.793210883346333
T176_2018_05_31,mPFC,65,1.50430156923987,0.468176421342914,1.50430156923987,0.468176421342914
T176_2018_05_31,mPFC,87,-0.5170758635153,0.00322397398302817,-0.5170758635153,0.00322397398302817
T176_2018_05_31,mPFC,98,0.412796070304032,0.133338579418232,0.412796070304032,0.133338579418232
T176_2018_05_31,mPFC,102,-0.46317900487241,-0.16809600353222,-0.46317900487241,-0.16809600353222
T176_2018_05_31,mPFC,103,-0.490565245087622,0.0306156906521097,-0.490565245087622,0.0306156906521097
T176_2018_05_31,mPFC,104,0.198247973067549,0.177984476316269,0.198247973067549,0.177984476316269
T176_2018_05_31,mPFC,105,-0.829768742909295,-0.391750782532539,-0.829768742909295,-0.391750782532539
T176_2018_05_31,mPFC,107,0.428998314958331,-0.05497739505811,0.428998314958331,-0.05497739505811
T176_2018_05_31,mPFC,108,0.854540527202687,0.338216709608678,0.854540527202687,0.338216709608678
T176_2018_05_31,mPFC,119,0.722305228532142,-0.249521283072531,0.722305228532142,-0.249521283072531
T176_2018_05_31,mPFC,124,-0.236680365798727,0.0344496157957459,-0.236680365798727,0.0344496157957459
T176_2018_05_31,mPFC,142,-0.469028020811914,-0.0746135915820738,-0.469028020811914,-0.0746135915820738
T176_2018_05_31,mPFC,155,0.328299887000278,0.0704038562886086,0.328299887000278,0.0704038562886086
T176_2018_05_31,mPFC,160,0.124246431933388,0.14802333581261,0.124246431933388,0.14802333581261
T176_2018_05_31,mPFC,163,0.258421195408595,0.263781854871584,0.258421195408595,0.263781854871584
T176_2018_05_31,mPFC,174,0.465543759447978,0.683142577972214,0.465543759447978,0.683142577972214
T176_2018_05_31,mPFC,178,0.333609075967284,0.225188091093058,0.333609075967284,0.225188091093058
T176_2018_05_31,mPFC,184,-1.26032315621703,0.133281015808418,-1.26032315621703,0.133281015808418
T176_2018_05_31,mPFC,187,-0.987220279137436,-0.333113090561713,-0.987220279137436,-0.333113090561713
